business_id,name,address,latitude,longitude,stars,review_count,categories,price_range,checkin_count
gNMAEldBHzkUSKNS9adw0g,Bain's Deli,1 Liberty Pl,39.952012,-75.1677625,3.5,7,"Burgers, Delis, Sandwiches, Restaurants",2,1
xYfX43qH2bLNKpcqINdS_g,Ateethi,2046 Sansom St,39.9513644,-75.1750697,4.0,57,"Restaurants, Indian",,22
zDSZ1o-FYC2U7rrBg_kH7w,Two Eagles Cafe,1401 S 20th St,39.9340562738,-75.1773206199,4.5,60,"Breakfast & Brunch, Italian, Food, Mediterranean, Coffee & Tea, Restaurants, Cafes",,30
6mZCkALTvbeWPcc5IAImHg,Robert Chiarella's Gourmet Pizzeria,1627 Ritner St,39.9212897,-75.1747508,3.5,12,"Pizza, Restaurants, Sandwiches, Italian",2,7
CpBuc0aSueBpTXce3fJoRQ,Fiore Fine Foods,757 S Front St,39.938608,-75.144302,4.5,89,"Restaurants, Food, Pizza, Cafes, Bakeries, Desserts, Breakfast & Brunch, American (New), Italian, Coffee & Tea",,50
G_h3OH7YLOH0iqW4YQU2jQ,Bricco Pizza Romana,111 S Independence Mall E,39.9497563,-75.1480623,3.5,12,"Pizza, Restaurants",,7
5gKc4Xr-aK7zXPEhTdluDA,Johnny Manana's,1080 N Delaware Ave,39.9658134,-75.1329272,3.5,13,"Tex-Mex, Restaurants, Mexican",2,10
vVfy055EfLMdd0yJYHxiMQ,A La Mousse,145 N 11th St,39.9552167,-75.1574268,4.5,691,"Food, Coffee & Tea, Cafes, Bakeries, Desserts, Restaurants",2,1503
wuH4TPUo8oJo4E59xZKsNg,&pizza - Walnut,430 Walnut St,39.9492067124,-75.1659201062,4.5,364,"Pizza, Vegetarian, Restaurants, Vegan",2,368
UCmTG_e7I2a5dY_3qI6Jbg,Dunkin',1425 Locust St,39.948588,-75.1658929,4.0,25,"Restaurants, Bagels, Food, Donuts, Coffee & Tea, Breakfast & Brunch",1,73
Rzx2E5XgTeGU7FEbUZ-bGg,IKEA,2206 Christopher Columbus Blvd,39.9171275,-75.1418318,3.0,365,"Kitchen & Bath, Shopping, Restaurants, Furniture Stores, Nurseries & Gardening, Home Decor, Appliances, Home & Garden",2,2110
AiByKTUdixBd5vWAMyxN5g,Las Vegas Lounge,704 Chestnut St,39.9491707,-75.1526659,3.0,93,"Nightlife, Lounges, Restaurants, Bars",1,461
uD_nMWd5b5d7gW1srYH6Jg,Top Taste,40 N 52nd St,39.9612429,-75.2248632,4.0,36,"Caribbean, Restaurants",2,50
WglSxOOjnw3pGpHWj6Poag,Potbelly Sandwich Shop,1635 Market St,39.953463,-75.168192,3.5,57,"Food, Soup, Salad, Fast Food, Desserts, Sandwiches, Restaurants, Delis",1,151
by2wRASwOKpCZU9KtZ3MHA,Manhattan Bagel,125 S 18th St,39.9508002,-75.1703050733,3.0,133,"Food, Sandwiches, Breakfast & Brunch, Coffee & Tea, Restaurants, Bagels",1,241
9ujr7iilByV0mM8N0-DAJw,Rae,2929 Arch St,39.9571037,-75.1822356,3.5,16,"Restaurants, American (New)",3,0
3bMVhRoYXU4UND8G0xLflw,Man vs Fries,701 Cathedral Rd,40.063497,-75.236561,4.0,7,"Restaurants, Food Delivery Services, Fast Food, Pop-Up Restaurants, Sandwiches, Mexican, Food",,1
lKU_kljhbEQKIPaM1Zbqiw,Little Nonna's,1234 Locust St,39.947786438,-75.1618928091,4.0,1147,"Restaurants, Italian",2,1295
c4dbRo1LHY_q5VoYMzqSjg,Mari BYO,795 S 3rd St,39.9380055713,-75.1481305808,4.5,29,"Seafood, Sicilian, Restaurants, Italian",,13
OcWuxEqm_5gTz7oPSHB6Jw,The Institute Craft Bar & Kitchen,525 N 11th St,39.9624658,-75.155683,4.0,24,"Nightlife, Bars, Restaurants, Cocktail Bars, American (Traditional)",,16
KHQXmUFiAD0FHvrMSakJBA,Fare,2028 Fairmount Ave,39.967061,-75.171243,3.5,456,"Nightlife, Vegetarian, Wine Bars, American (New), Restaurants, Bars, Seafood, Vegan",2,819
HrIEc9gVWWnjqn9OiglrVQ,Jakes Sandwich Board - 12th St,122 S 12th St,39.9494836,-75.1606662,4.0,368,"Fast Food, Restaurants, Delis, Sandwiches, Event Planning & Services, Cheesesteaks, American (New), Caterers",1,921
4hv1n1VBzMvE-T4UtIcOcw,Di Bruno Bros.,1730 Chestnut St,39.951311,-75.1700653,4.0,550,"Restaurants, Coffee & Tea, Breakfast & Brunch, American (New), Chocolatiers & Shops, Meat Shops, Italian, Seafood Markets, Fruits & Veggies, Sandwiches, Shopping, Grocery, Specialty Food, Desserts, Food, Cheese Shops",2,3633
XXWxdyq2QfKF4wpdDZUcxA,Wingstop,"7644 City Line Ave, Ste F11",39.9776992,-75.2724114,2.0,33,"Restaurants, Chicken Wings",2,19
vJ3Jh0vXXeFWmo1PQ-N0nQ,Kif's Sports Bar and Hookah Lounge,6142 Market St,39.9621917,-75.2443677,3.5,25,"American (New), Bars, Restaurants, Hookah Bars, Sports Bars, Nightlife",1,50
zQrVOv8HISzIlwOiZMbwEA,Old Towne and Sannas,2301 Grays Ferry Ave,39.9444635842,-75.180571,3.0,95,"Pizza, Restaurants, Halal, Middle Eastern, Mediterranean",1,70
lq3igA-wjYGgDfpx0AG2Sg,Famous Famiglia Pizzeria,3409 Walnut St,39.9530891,-75.1926123,2.0,9,"Pizza, Restaurants",,7
ePs4Z_Nqsm5-kQk_hAp2Dg,Irish Pub,2007 Walnut St,39.9508625,-75.1740205,3.0,167,"Irish, Nightlife, Restaurants, Pubs, Bars, Irish Pub",2,692
Jce6MfjcGJzWCrhDpqzP2Q,Toyotomi Sushi Bar &  Asian Cuisine,1627 W Ritner St,39.9213746,-75.1746809,4.5,17,"Japanese, Restaurants, Sushi Bars, Asian Fusion",2,18
_l2qMhWrwrYp-HoiBkfi-Q,O-Sunnyside Breakfast,7706 Ogontz Ave,40.0709591,-75.1578899,4.0,13,"Food, Breakfast & Brunch, Restaurants, Coffee & Tea",1,24
XdipvXDdsYt_MDtTaMtXPA,Hikaru Restaurant,607 S 2nd St,39.9408868,-75.1456071,3.5,72,"Restaurants, Sushi Bars, Japanese",2,81
pmXIwjsdAMjeW0xyPMRe1Q,Kabul Afghan Cuisine,106 Chestnut St,39.9480734,-75.1428404,3.5,185,"Soup, Middle Eastern, Food, Desserts, Restaurants, Kebab, Afghan, American (New), Halal",2,164
1JTT6PBYcoVwiUdhsSLDEg,Teas N' Mi,1907 E Passyunk Ave,39.9263495641,-75.1673861593,4.0,45,"Vietnamese, Restaurants, Bubble Tea, Indian, Food, Sandwiches",1,79
CuvEvIkPvYVvVvsWDW4T4Q,Steve's Steaks,650 South St,39.94203,-75.153798,3.5,36,"Cheesesteaks, American (Traditional), Restaurants, Sandwiches",1,40
HBk165NRJcLWdPHzuSkAEA,House of Kosher,9806 Bustleton Ave,40.0927682371,-75.0331032578,4.0,11,"Kosher, Restaurants, Food, Grocery, Specialty Food",,6
bgxDswHIdFP0Go0pNfyAAw,Hummus Grill,3931 Walnut St,39.954349,-75.2021586,4.0,372,"Specialty Food, Food, Sandwiches, Middle Eastern, Vegetarian, Ethnic Food, Restaurants, Mediterranean, Greek, Salad",1,553
phsLOuBeiYI43hglvWK96Q,P S & Co,1706 Locust St,39.9487961,-75.1697449,4.0,437,"Food, Vegetarian, Coffee & Tea, Bakeries, Juice Bars & Smoothies, Food Delivery Services, Gluten-Free, Cafes, Restaurants, Breakfast & Brunch, Vegan",2,754
vhd7sbDlz9gT453ITmCa_Q,Eiselen's Pastry Shoppe,7130 Ridge Ave,40.0449324,-75.2311961,4.5,10,"Food, Bakeries, Restaurants",2,18
2WGnykxiM-Mp-qIm2u7iAw,Maggiano's Little Italy,1201 Filbert St,39.9531992,-75.1602278,3.5,676,"Restaurants, Pizza, Bars, Nightlife, Italian, Venues & Event Spaces, Event Planning & Services",2,1249
TQ3XTsjmefGlkhFtx1OTIQ,Romano's Meatball,3136 Richmond St,39.9824897835,-75.1027133333,4.0,13,"Sandwiches, Restaurants, Italian",,2
Jn4tRtjIuz6MBCykQySpeg,Woodrow's Sandwich Shop,630 South St,39.9419789,-75.1532317,4.5,312,"Restaurants, Sandwiches, Event Planning & Services, Specialty Food, Food, Caterers, Cheesesteaks",2,373
k_eKYlkhI11VGzb5RxHmOA,Gennaro's Pizza,1200 South St,39.9430766,-75.1619363,3.0,24,"Pizza, Restaurants",1,11
vUBnjutMeNiBRSB-7o1imQ,Tarka Restaurant,3801 Chestnut St,39.9555544,-75.1985848,2.5,78,"Food, Halal, Indian, Food Delivery Services, Pakistani, Restaurants, Buffets, Asian Fusion",2,64
u0Bt7uvvj7LAjAdiMtrhug,Laser Wolf,1301 N Howard St,39.9706068,-75.1365465,4.5,162,"Middle Eastern, Restaurants",3,106
pgri9CUZXGy9hi6UMMQR6A,Louie Louie,3611 Walnut St,39.9532791038,-75.1955875611,4.0,272,"Restaurants, Burgers, Salad, American (New), Modern European",3,265
J-7oP_UaDIYG8CZwFL70kg,Pete's Pizza,6047 Woodland Ave,39.9295069803,-75.2289936736,1.5,42,"Pizza, Restaurants",1,9
-hsR1sWeD9Vw_nh5Qym2fg,Trolley Car Cafe,3269 S Ferry Rd,40.00737,-75.191347,3.5,261,"American (Traditional), Restaurants, Food, Breakfast & Brunch",2,373
6t5GtOtmoApCtSNXv2RJpg,Mian at Rivers Casino Philadelphia,1001 N Delaware Ave,39.9638134,-75.1324645,2.5,10,"Asian Fusion, Restaurants",3,19
7Zv6DTlcUZvBjmTic6oqTQ,Brunics,2000 S 17th St,39.9261964,-75.1744997,4.0,52,"Breakfast & Brunch, Restaurants",1,41
zxRmQ_FWVowh8rlzLCSURQ,Verree Express Pizza,7959 Verree Rd,40.072409,-75.0760465,3.0,24,"Pizza, Restaurants",2,16
90LsqLbaoQpz_xNbSQsCFA,Starbucks,8515 Germantown Ave,40.076366,-75.206754,3.0,58,"Coffee & Tea, Restaurants, Food",2,1050
Q0pFg3ri7kt9xIxxXh7-RQ,SOMO Manayunk,4311 Main St,40.0250874,-75.2221876,3.5,288,"Tapas/Small Plates, Restaurants, American (New), Nightlife, Breakfast & Brunch, Bars",3,197
L4xQO6dGB193NuuY4_PkGA,Blue Bear,216 S 11th St,39.948104,-75.159407,2.5,17,"Restaurants, American (New)",2,48
6IwF2rpoaiR_W6DzOvuceA,Victory Brewing Company Philadelphia,1776 Benjamin Franklin Pkwy,39.9561946841,-75.1689851604,4.5,51,"Nightlife, Breweries, Bars, Food, Pubs, Restaurants, Brewpubs",2,36
eLXLVbJJlqslB0MZNY1G6A,Sam's Cold Cuts,173 W Chew Ave,40.0373432,-75.1235487,3.5,7,"Delis, Restaurants",1,25
XCJ8N1GrV9Gdgbyp1U05NQ,Key Food Pizza,1846 S 12th St,39.9264546,-75.1656307,3.0,65,"Pizza, Restaurants, American (Traditional)",1,25
FJl6LCHbqiM9mvSwDjFAjw,Kim's Restaurant,5955 N 5th St,40.0421548,-75.1289525,4.0,181,"Specialty Food, Restaurants, Korean, Ethnic Food, Food, Barbeque",2,386
RQAF6a0akMiot5lZZnMNNw,Dalessandro’s Steaks & Hoagies,600 Wendover St,40.029494,-75.2059714,4.0,2686,"Sandwiches, Delis, Restaurants, Cheesesteaks",2,3557
xZ8xX5epDVMqD6mklwtP3g,Mama Yolanda's Italian Restaurant,746 S 8th St,39.9402619,-75.1561121,2.0,8,"Restaurants, Italian",2,22
qM7Uh41I8wStZMXeoyDTYQ,Hatch & Coop,125 South 40th St,39.9547153,-75.2020952,3.0,15,"Restaurants, Chicken Shop, Fast Food, Sandwiches",1,17
a8lpo_f90MkG38-g6Dv6dw,Manayunk Café,3722 Main St,40.0154121,-75.210575,1.5,17,"Restaurants, American (New), American (Traditional)",2,5
U7XK2Ki-PGx87IgXxH55IQ,Divan Turkish Kitchen,918 S 22nd St,39.9407814,-75.1796694,3.0,84,"Mediterranean, Turkish, Middle Eastern, Restaurants",2,62
2hCJpE5I2OfEToUGcvdGRQ,Wajoe,2034  Chestnut St,39.951986,-75.17492,3.0,43,"Korean, Restaurants",2,76
dyxO905efg4xDODf-FCzZA,Katie O'Donnell's,4501 Woodhaven Rd,40.0837370517,-74.9661775389,3.0,69,"Bars, Pizza, Nightlife, Restaurants, Pubs, Burgers, Irish",2,124
K2svtoFXk68mFIIwLjG36g,Devon & Blakely,1801 Market St,39.9535838538,-75.1701486602,3.0,94,"Soup, Restaurants, Breakfast & Brunch, Sandwiches",2,186
BFPxxguGxBZQ0kR0rWePTQ,Dunkin',2530 Aramingo Ave,39.978086,-75.1194651,1.5,27,"Food, Coffee & Tea, Donuts, Restaurants",1,67
dJGZ4w3ujr-X44XPOzxOfw,Cafe Mocha,263 S 10th St,39.9466562,-75.1578532,3.0,14,"Food, Sandwiches, Breakfast & Brunch, Coffee & Tea, Restaurants",2,18
LSh18uOYKvYUtVoRXAsrtw,The Bourse Food Hall,111 S Independence Mall E,39.9497563,-75.1480623,4.0,95,"Food, Food Delivery Services, Shopping, Public Markets, Shopping Centers, Food Court, Restaurants",2,461
N00XVr8qnUl5DSdTecFJ0w,Cafe Express,1800 Market St,39.9527827,-75.1703617,4.0,9,"Delis, Sandwiches, Coffee & Tea, Restaurants, Food",1,26
7SUOgtE3XmoKbLT5KuUYlA,Taj-E-India,501 Fairmount Ave,39.9634438366,-75.1468081,4.5,34,"Indian, Restaurants",,11
U_X60dqUInqe-F3cvbY57Q,A Taste O' Home,6045 Baltimore Ave,39.9437982,-75.2464248,2.5,8,"American (New), Restaurants, Caribbean, Food, Event Planning & Services, Caterers",1,14
uPrgY60Ibnlc7zn323kg1Q,Bianca Pizza & Trattoria,514 South St,39.941646,-75.151419,2.5,10,"Restaurants, Pizza, Sandwiches, Italian",1,8
uVyohgIjld0qrQOPv7mXUQ,Sole Food,"Loews Philadelphia Hotel, 1200 Market St",39.9518185,-75.1603207,3.5,67,"Jazz & Blues, Restaurants, Seafood, Arts & Entertainment, Nightlife",3,219
hOupS2QRNIuMLfcpOqC0oA,Rose Petals Cafe,322 W Chelten Ave,40.0295621,-75.1808491,4.0,252,"Food, Restaurants, Coffee & Tea, Breakfast & Brunch, Cafes",2,425
tTzXJ9oXZCCL3Wip6dEoTQ,The Crimson Cafe,5847 Market St,39.9618991,-75.2384373,4.0,13,"Restaurants, Soul Food, Southern",1,16
YPLfRswyryjjW3VJa-SdaA,Ishkabibble's,337 S St,39.9416787531,-75.1487875936,4.0,722,"Restaurants, Seafood, Cheesesteaks, Burgers, Pizza, Sandwiches",2,1369
lQqHGyMrCfnPJATp7wUrZQ,Santucci Square Pizza V,2313 E Venango St,39.9944495,-75.0970217,2.5,16,"Pizza, Restaurants",1,10
fzftd8EhMnYCXE7D76zCrA,McDonald's,120 W Oregon,39.9137981886,-75.1511147859,2.0,23,"Fast Food, Coffee & Tea, Burgers, Food, Restaurants",1,78
THDT2sGR0efmkqGz6PFkEg,Deborah's Kitchen,2608 Girard Ave,39.9738245,-75.1792592,4.0,8,"Soul Food, Restaurants",2,13
m6kuLG__NpbZpbeKNV6-lg,Philly Pretzel Factory,132 S 11th St,39.949151,-75.159053,4.0,25,"Food, Pretzels, Hot Dogs, Bakeries, Restaurants",1,119
hrxuwAwj7TIgAgo6TkPEMQ,Saxbys 11th and Locust,234-236 S11th St,39.947449137,-75.1593495905,3.5,42,"Coffee & Tea, Food, Juice Bars & Smoothies, Restaurants, Sandwiches",2,194
rnecTemi_wnY5fjBng77Kw,Kayu,1717 Arch St,39.9554942817,-75.1689308789,3.5,29,"Restaurants, Soup, Salad",2,24
57bce3hS4snqOknTfsiMKw,Station Pizza,9319 Krewstown Rd,40.086125,-75.044986,2.5,58,"Restaurants, Sandwiches, Pizza, Wraps",1,48
xz_RcwDtr8_nHWnSj-oU-A,Saladworks,8500 Essington Ave,39.87642,-75.24698,2.5,31,"Soup, American (Traditional), American (New), Salad, Vegetarian, Restaurants, Sandwiches",2,74
RtmrqFKEtcJJdUkQEiSqDw,Brasserie Perrier,1619 Walnut St,39.9501502,-75.1683554,3.5,28,"Restaurants, French",3,0
99JbYCWcjo5J7CKJUDkWpg,Wingstop,"9910 Frankford Ave, #262",40.0648403503,-74.9837319859,1.5,7,"Chicken Wings, Restaurants",,2
ra6Ejpr6Y5nJL1Um6pzTdg,Mustard Greens Restaurant,622 S 2nd St,39.9405417,-75.1459758,4.0,97,"Restaurants, Chinese, Dim Sum",2,138
Zxr0o83EgGQcf6wnS7dUXw,Jin House,1117 Locust St,39.9478229,-75.1600295,3.0,76,"Sushi Bars, Japanese, Restaurants, Chinese",1,98
i-FcfJpx8COXHJuj4PFb3Q,Azione,241 Chestnut St,39.948674,-75.145814,2.0,5,"Restaurants, Italian",2,2
kxKai8GE5oDMPevV7oxvbA,Tequilas Restaurant,1602 Locust St,39.9485127,-75.1680322,4.0,753,"Restaurants, Bars, Nightlife, Mexican",3,990
0hPp_rLhzOVZ0YRbojvSeQ,Montesini Pizza,6420 Frankford Ave,40.0295108576,-75.0583856691,4.0,55,"Restaurants, Italian, Pizza",1,56
c3bTW4kOYpIjibqoy-5i_w,Artigiano Pizza,3804 Morrell Ave,40.064705,-74.987157,2.5,28,"Restaurants, Pizza",1,9
yPOVNQu0iU6BR8RPIfIE3Q,Crêpe Town,1500 Spring Garden St,39.9623509,-75.1637363,3.0,11,"Restaurants, Creperies",1,27
loKMBVzemBJN0RMGwW8K8w,Baba Olga's Cafe & Supper Club,4700 Wissahickon Ave,40.0155545,-75.1728699,4.5,25,"American (New), Restaurants, Event Planning & Services, Arts & Entertainment, Caterers, Music Venues, American (Traditional), Coffee & Tea, Food, Nightlife, Wedding Planning, Venues & Event Spaces, Cafes",2,23
Tbc0uyY1O-Fc18FfTCDqIA,Kristina Pizza,1901 N Mascher St,39.9790008,-75.1353151,3.5,10,"Pizza, Restaurants",1,7
42iv8H7NqN1f9fSz_NPf4g,El Boom Catracho,1438 Federal St,39.9358187,-75.1686973,5.0,8,"Latin American, Spanish, American (Traditional), Chicken Wings, Restaurants, Mexican",,0
ajGUFDANNSnqUoLvZPCcPw,Mace's Crossing,1714 Cherry St,39.9559201,-75.1683168,3.0,124,"American (Traditional), Restaurants, Bars, Nightlife",2,268
t3PkHzVTvPA8qRxKe9TIkQ,Booker's Restaurant and Bar,5021 Baltimore Ave,39.948041,-75.2242388,3.5,276,"Bars, Event Planning & Services, Nightlife, Salad, American (Traditional), Tapas/Small Plates, Venues & Event Spaces, Breakfast & Brunch, Restaurants, American (New)",2,244
iRLFBbtyP8dpOKSFi6wXfg,Federal Donuts,1526 Sansom St,39.9503652439,-75.1668518404,4.5,8,"Food, Donuts, Chicken Shop, Restaurants, Coffee & Tea",,20
wjJ4QBThuRUAz3m5-Wqxkg,Ambassador,635 W Girard Ave,39.9707616,-75.1479482,4.0,32,"Cocktail Bars, Nightlife, Bars, Sports Bars, Falafel, Restaurants, Mediterranean, American (New)",,20
Cwz2B0bXZXwCZ6Ru9-P6UA,Miracles Jamaican Restaurant and Bakery,6635 Castor Ave,40.0428569974,-75.0737344846,2.5,13,"Restaurants, Caribbean, Food, African, Fast Food, Bakeries",2,4
DJt7e6ID5I7Wvc4-Iu6ueQ,Junior's Beef And Pork,1840 E Passyunk Ave,39.9266757689,-75.1673920592,4.0,5,"Cheesesteaks, Restaurants, Sandwiches",,3
TOGQERO4hdon5DoVXHooEw,Le Petite Bistro,8500 Essington Ave,39.8760588,-75.2429838,3.0,5,"Cafes, Restaurants, Modern European",2,9
YajautTNwCHcMFKmSkabcg,Popi's Italian Restaurant,3120 S 20th St,39.9115964464,-75.1826359382,3.5,153,"Italian, Restaurants, American (New)",2,184
pQ-oo8Bai2VuTqxy0bhLgQ,Kurry Korner,1016-18 Race St,39.9553668,-75.1566243,4.0,75,"Restaurants, Japanese, Asian Fusion, Japanese Curry, Thai",2,192
XeDoDjvzfGAE3PUgqhcbZQ,Momiji Sushi & Grill,522 S 5th St,39.9422549,-75.1507654,4.0,40,"Restaurants, Sushi Bars",2,48
RkSs_qLitbI320DP245Ebw,Teri's Bar,1126 S 9th St,39.9356619,-75.1586745,3.5,80,"Nightlife, Restaurants, Bars, Breakfast & Brunch, Diners",1,212
jigDkvD3IrEl37ID-o14tA,Viet Kitchen,716 Adams Ave,40.0315658,-75.1047976,3.0,10,"Restaurants, Vietnamese",1,4
bACIZGdHRFfNtrufH0wMbQ,New York Bagel Bakery,7555 Haverford Ave,39.9797004,-75.2680846,4.5,82,"Coffee & Tea, Restaurants, Bagels, Food, Caterers, Bakeries, Event Planning & Services, Kosher",1,57
z7GXmSfRl92A_NWB7Zz4Og,Green Line Cafe,28 S 40th St,39.956338099999996,-75.202346,3.5,51,"Breakfast & Brunch, Sandwiches, Restaurants, Coffee & Tea, Food, Cafes",1,104
bJJWjoYM8SMB9c4l1VKA1Q,Drougie's Pizza,3542 Cottman Ave,40.036958,-75.0415951,2.5,90,"Italian, Pizza, Restaurants, Fast Food",1,85
nnWPSAuwbfnKRVVJmd6www,Youma,4519 Baltimore Ave,39.9492053,-75.2137235,3.5,31,"Event Planning & Services, Senegalese, Restaurants, African, Caterers, Halal",2,25
HnHAbKQmecWR4VCvub0AdA,Max's Brew Bar,1050 N Hancock,39.966403,-75.13923,2.0,32,"American (New), Restaurants, Bars, Nightlife, Beer Bar, American (Traditional), Sports Bars",3,65
p5pQ5PKXiEc4yLxsL4TsFA,Starbucks,254 South 15th St,39.947897,-75.166424,3.5,32,"Restaurants, Coffee & Tea, Food",1,371
ZdMr2rrZAYfPVewtd29ifw,Kennett,848 S 2nd St,39.9363263,-75.1469373,4.0,144,"Pizza, Beer Hall, American (New), Gastropubs, Restaurants",2,782
DIG_4Jkj7YxgK7vha3XO6A,Red Lobster,"9140 Roosevelt Blvd E, ACROSS THE STREET FROM NORTHEAST SHOPPING CENTER",40.075949,-75.034346,2.0,113,"Seafood, American (Traditional), Restaurants",2,185
LO5yBY9uoowtq7FsaKPJXA,Kraftwork,541 E Girard Ave,39.9714957,-75.1273589,4.0,559,"Gastropubs, Restaurants",2,1922
NNi37vwG9SFX_Wn4oEJ1xA,Beehive Bake Shop,1764 Frankford Ave,39.9763043,-75.132394,4.5,6,"Macarons, Bakeries, Cupcakes, Cafes, Donuts, Restaurants, Specialty Food, Food",,5
lV6P5CCe8NmTtrE1ix5Geg,Bocci's Steakhouse & Comedy Cafe,1400 S Columbus Blvd,39.9292011,-75.144848,1.0,5,"Restaurants, Steakhouses, Comedy Clubs, Seafood, Nightlife",2,1
TJhQ9wS_nuLE383nfWXnqw,Major Wing Lee Grocery Market,4207 Ridge Ave,40.0090963,-75.1940071,4.0,57,"Restaurants, Delis, Food, Grocery, Sandwiches",1,120
9oZc6qwbJfO0SuKXEMh27g,Pizza Roma,7300 Bustleton Ave,40.0495358252,-75.0597809021,3.0,76,"Pizza, Restaurants",1,56
nFFCuRvcmvStV4Mwl6gFBg,Veggie Lovers,225 N 11th St,39.956394,-75.157096,3.5,137,"Soup, Vegetarian, Restaurants, Chinese",2,216
qnprJxrjwuEivitA8V2aEQ,Fiorella,817 Christian St,39.9388677768,-75.156939,4.5,120,"Pasta Shops, Specialty Food, Food, Italian, Restaurants",,81
90uXOQ0oaEaxiO-wJQkaRA,Katerina's Pizza,10101 Verree Rd,40.105194,-75.0320455,3.0,27,"Pizza, Restaurants, Chicken Wings",2,9
yIw9cW6siE-vEVYyC8KMKQ,Soul D'lysh & Catering,1923 N 12th St,39.9813918503,-75.1534097959,3.0,8,"Food Trucks, Food, Soul Food, Restaurants, Barbeque, American (Traditional)",2,8
34-i9B0d0r0575-x6xDTsw,Pizzacato,248 Market St,39.95028,-75.145481,3.0,129,"Restaurants, Italian",2,171
A4zsfXGNGeOu37dDMcKTUg,Honey Bee Gourmet Deli,1034 Spruce St,39.9459602,-75.1594404,4.5,57,"Delis, Restaurants, Convenience Stores, Grocery, Food",1,114
Mna6U7kUX36l8-dpDt-U-A,Gianfranco Pizza Rustica,6 N 3rd St,39.9504169,-75.1456794,4.0,247,"Italian, Pizza, Sandwiches, Restaurants",1,319
2daynBPzdkiqdW1ecWAZCA,Right Off Main,125 Leverington Ave,40.0296964,-75.2286022,2.5,22,"Restaurants, Pizza",1,12
n38QafGVzbdjavNHtCcpqA,12th Street Cantina,Reading Terminal Market,39.9532957,-75.1594389,3.0,83,"Restaurants, Mexican",1,139
yP1IBeS0hPYqSTB5bzxxZA,Tio Pepe Restaurant & Bar,6618 Castor Ave,40.0426014,-75.0747689,4.5,88,"Nightlife, Bars, Restaurants, Portuguese, Iberian, Seafood",2,121
BnffoBFNuGmNAksel7AX8g,Cavanaugh's Restaurant,119 S 39th St,39.9544307,-75.1999069,3.0,119,"Burgers, Caterers, Restaurants, Nightlife, American (Traditional), Bars, Event Planning & Services",2,345
bbWRELNpKXXnFgQMkGVT_g,Trolley Car Station,3940 Baltimore Ave,39.9496602,-75.2026672,3.0,49,"Restaurants, American (New)",,31
n3sRn8jx0zT5ew4tjjrRBw,Spring Garden Restaurant,400 Spring Garden St,39.9609007304,-75.145153154,4.0,87,"Breakfast & Brunch, Restaurants",1,283
FfrMJk5L3weVgVGhpG4c2Q,Rustika Pollo a La Brasa,3945 Chestnut St,39.9558813,-75.2020031,3.5,6,"Restaurants, Chicken Shop, Peruvian",,0
TC0SkzAqSdbmX0bYyvoJ8g,McDonald's,7613 Castor Ave,40.056364,-75.0605151,1.5,22,"Fast Food, Restaurants, Food, Coffee & Tea, Burgers",1,67
dgm6jrUZj-vAWa1OU5rbNQ,Yiro Yiro,6024 Ridge Ave,40.0323421405,-75.2142540024,4.5,163,"Greek, Food, Mediterranean, Falafel, Restaurants, Salad, Caterers, Event Planning & Services",2,95
yj0SWZvJ0tGwAywoVxPT5A,Dig,1616 Chestnut St,39.951201755,-75.1680316,4.5,96,"Restaurants, American (New)",2,54
wXKiStXyJo0zI4uCwpNFMg,Tony's Market,153 W Porter St,39.916983,-75.1508328,4.5,7,"Food, Sandwiches, Grocery, Restaurants, Delis",1,1
T9C1od-JorSPXwXgzSqM9Q,David's Mai Lai Wah,1001 Race St,39.95549425,-75.1559746,3.0,522,"Seafood, Chicken Shop, Restaurants, Chinese",2,1053
fFbRLJVbT8DnEbm9sjDuCQ,Tradesman's,1322 Chestnut St,39.9504938936,-75.1627459377,3.0,203,"Barbeque, Nightlife, Beer Bar, Bars, Restaurants, Whiskey Bars",2,200
iCVrRHR_Yxr6mHCpObnE1g,AmeriThai,1244 Snyder Ave,39.9239494074,-75.1674575204,4.0,120,"Thai, Restaurants",2,100
G1PbNo1yYxAu7G6b6sXZiw,Taco Loco,400 Washington Ave,39.9343722849,-75.1514797566,4.5,93,"Ethnic Food, Restaurants, Specialty Food, Food, Mexican, Food Trucks, Food Stands",1,125
7kLE0V9Pid6dx1vD4-jQfQ,Maoz Vegetarian,248 South St,39.9412785,-75.1473324,4.0,159,"Sandwiches, Middle Eastern, Vegetarian, Restaurants",1,120
1w40T5J6br425rMvpS1zgQ,La Cocina del Cafe,1500 S Broad St,39.9316737,-75.1684579,5.0,24,"Coffee & Tea, Food, Bubble Tea, Restaurants, Cafes, Mexican, Latin American, Breakfast & Brunch",,11
tQKqrLs16Xi-lFrd3_CBAQ,JL Sullivan's Speakeasy,"Bellevue Bldg, 200 S Broad St",39.949028,-75.164482,2.5,13,"Restaurants, Nightlife, Tapas Bars, Lounges, Sports Bars, Bars",3,0
BgQOm2TuoF1UmD4e7BOUjA,Jerry's Bar,129 W Laurel St,39.9651094,-75.1389069,3.5,424,"American (New), Bars, Sandwiches, Restaurants, American (Traditional), Nightlife, Cocktail Bars",2,837
z3eM7Wb7EsCuJbNz5IYu_Q,Bossam Bar,719 Sansom St,39.94888,-75.153243,3.5,15,"Korean, Japanese, Restaurants, Asian Fusion",1,16
